city,country,month_year,max_temp_c,min_temp_c,avg_temp_c,date
Prague,Czech Republic,September 2023,24.6,14.5,19.1,2023-09-02
Prague,Czech Republic,September 2023,22.3,14.6,18.1,2023-09-03
Prague,Czech Republic,September 2023,22.7,12.5,17.4,2023-09-04
Prague,Czech Republic,September 2023,24.3,13.4,18.5,2023-09-05
Prague,Czech Republic,September 2023,27.0,13.5,19.7,2023-09-06
Prague,Czech Republic,September 2023,27.6,14.6,20.6,2023-09-07
Prague,Czech Republic,September 2023,28.1,14.6,20.9,2023-09-08
Prague,Czech Republic,September 2023,28.3,15.0,21.1,2023-09-09
Prague,Czech Republic,September 2023,28.5,15.2,21.6,2023-09-10
Prague,Czech Republic,September 2023,28.4,16.9,22.5,2023-09-11
Prague,Czech Republic,September 2023,28.8,18.3,23.3,2023-09-12
Prague,Czech Republic,September 2023,25.0,15.7,19.8,2023-09-13
Prague,Czech Republic,September 2023,22.0,12.5,16.6,2023-09-14
Prague,Czech Republic,September 2023,23.6,12.2,17.4,2023-09-15
Prague,Czech Republic,September 2023,26.3,12.9,19.2,2023-09-16
Prague,Czech Republic,September 2023,26.7,13.8,20.0,2023-09-17
Prague,Czech Republic,September 2023,28.0,15.3,21.4,2023-09-18
Prague,Czech Republic,September 2023,22.5,14.9,18.4,2023-09-19
Prague,Czech Republic,September 2023,24.9,13.2,18.7,2023-09-20
Prague,Czech Republic,September 2023,25.4,14.1,19.2,2023-09-21
Prague,Czech Republic,September 2023,17.3,12.5,15.2,2023-09-22
Prague,Czech Republic,September 2023,18.3,11.0,14.4,2023-09-23
Prague,Czech Republic,September 2023,19.5,10.0,14.4,2023-09-24
Prague,Czech Republic,September 2023,21.1,10.3,15.4,2023-09-25
Prague,Czech Republic,September 2023,26.2,13.4,19.1,2023-09-26
Prague,Czech Republic,September 2023,25.4,13.4,18.9,2023-09-27
Prague,Czech Republic,September 2023,24.3,12.2,18.1,2023-09-28
Prague,Czech Republic,September 2023,25.4,13.6,19.3,2023-09-29
Prague,Czech Republic,September 2023,20.4,12.9,16.4,2023-09-30
Prague,Czech Republic,October   2023,23.0,10.3,16.0,2023-10-01
Prague,Czech Republic,October   2023,25.1,12.5,18.0,2023-10-02
Prague,Czech Republic,October   2023,26.9,13.9,19.6,2023-10-03
Prague,Czech Republic,October   2023,18.6,10.9,14.1,2023-10-04
Prague,Czech Republic,October   2023,18.6,9.6,13.6,2023-10-05
Prague,Czech Republic,October   2023,19.2,9.2,13.7,2023-10-06
Prague,Czech Republic,October   2023,18.7,12.5,15.9,2023-10-07
Prague,Czech Republic,October   2023,17.6,6.8,12.1,2023-10-08
Prague,Czech Republic,October   2023,14.9,5.7,9.9,2023-10-09
Prague,Czech Republic,October   2023,19.0,12.3,15.5,2023-10-10
Prague,Czech Republic,October   2023,23.9,12.3,17.4,2023-10-11
Prague,Czech Republic,October   2023,19.1,14.0,15.7,2023-10-12
Prague,Czech Republic,October   2023,22.6,13.7,17.2,2023-10-13
Prague,Czech Republic,October   2023,19.5,10.0,14.8,2023-10-14
Prague,Czech Republic,October   2023,11.7,4.6,7.6,2023-10-15
Prague,Czech Republic,October   2023,9.8,2.5,6.0,2023-10-16
Prague,Czech Republic,October   2023,11.0,4.6,7.0,2023-10-17
Prague,Czech Republic,October   2023,13.6,2.8,7.3,2023-10-18
Prague,Czech Republic,October   2023,12.7,5.4,8.7,2023-10-19
Prague,Czech Republic,October   2023,15.6,7.7,11.6,2023-10-20
Prague,Czech Republic,October   2023,18.0,10.9,13.9,2023-10-21
Prague,Czech Republic,October   2023,16.4,9.7,12.6,2023-10-22
Prague,Czech Republic,October   2023,16.0,8.1,11.5,2023-10-23
Prague,Czech Republic,October   2023,15.0,8.7,11.5,2023-10-24
Prague,Czech Republic,October   2023,15.5,10.9,12.3,2023-10-25
Prague,Czech Republic,October   2023,14.1,9.7,11.5,2023-10-26
Prague,Czech Republic,October   2023,12.0,9.2,10.4,2023-10-27
Prague,Czech Republic,October   2023,12.9,7.6,9.9,2023-10-28
Prague,Czech Republic,October   2023,16.5,8.0,11.3,2023-10-29
Prague,Czech Republic,October   2023,16.8,8.7,11.8,2023-10-30
Prague,Czech Republic,October   2023,12.0,9.7,10.8,2023-10-31
Prague,Czech Republic,November  2023,14.7,9.1,11.3,2023-11-01
Prague,Czech Republic,November  2023,14.6,7.1,10.5,2023-11-02
Prague,Czech Republic,November  2023,9.4,5.6,8.1,2023-11-03
Prague,Czech Republic,November  2023,10.7,4.7,7.3,2023-11-04
Prague,Czech Republic,November  2023,11.9,6.8,9.0,2023-11-05
Prague,Czech Republic,November  2023,12.6,8.4,10.0,2023-11-06
Prague,Czech Republic,November  2023,11.8,6.5,9.0,2023-11-07
Prague,Czech Republic,November  2023,8.7,4.8,7.3,2023-11-08
Prague,Czech Republic,November  2023,10.8,3.5,6.4,2023-11-09
Prague,Czech Republic,November  2023,9.7,5.1,7.3,2023-11-10
Prague,Czech Republic,November  2023,5.9,3.3,4.8,2023-11-11
Prague,Czech Republic,November  2023,6.9,2.1,4.7,2023-11-12
Prague,Czech Republic,November  2023,12.8,2.0,5.7,2023-11-13
Prague,Czech Republic,November  2023,13.0,9.0,10.1,2023-11-14
Prague,Czech Republic,November  2023,9.2,7.4,8.1,2023-11-15
Prague,Czech Republic,November  2023,9.0,6.1,7.5,2023-11-16
Prague,Czech Republic,November  2023,6.7,2.1,4.3,2023-11-17
Prague,Czech Republic,November  2023,5.7,1.6,3.2,2023-11-18
Prague,Czech Republic,November  2023,10.3,2.6,6.9,2023-11-19
Prague,Czech Republic,November  2023,10.5,7.8,9.3,2023-11-20
Prague,Czech Republic,November  2023,8.6,3.5,6.4,2023-11-21
Prague,Czech Republic,November  2023,4.0,0.1,1.8,2023-11-22
Prague,Czech Republic,November  2023,6.9,0.1,4.1,2023-11-23
Prague,Czech Republic,November  2023,7.8,1.2,4.2,2023-11-24
Prague,Czech Republic,November  2023,2.5,-1.4,0.7,2023-11-25
Prague,Czech Republic,November  2023,1.4,-2.5,-0.4,2023-11-26
Prague,Czech Republic,November  2023,3.2,0.6,1.5,2023-11-27
Prague,Czech Republic,November  2023,2.2,-2.0,0.6,2023-11-28
Prague,Czech Republic,November  2023,-1.6,-9.2,-5.5,2023-11-29
Prague,Czech Republic,November  2023,-1.2,-6.6,-3.1,2023-11-30
Prague,Czech Republic,December  2023,-1.6,-3.4,-2.2,2023-12-01
Prague,Czech Republic,December  2023,-2.1,-4.7,-3.0,2023-12-02
Prague,Czech Republic,December  2023,-3.9,-13.4,-9.7,2023-12-03
Prague,Czech Republic,December  2023,-4.2,-17.2,-10.4,2023-12-04
Prague,Czech Republic,December  2023,-0.9,-8.2,-3.6,2023-12-05
Prague,Czech Republic,December  2023,0.8,-4.4,-0.8,2023-12-06
Prague,Czech Republic,December  2023,0.2,-9.5,-3.9,2023-12-07
Prague,Czech Republic,December  2023,-1.2,-11.0,-5.8,2023-12-08
Prague,Czech Republic,December  2023,1.5,-0.7,0.5,2023-12-09
Prague,Czech Republic,December  2023,4.5,1.2,3.4,2023-12-10
Prague,Czech Republic,December  2023,8.0,3.6,6.1,2023-12-11
Prague,Czech Republic,December  2023,7.6,4.4,6.3,2023-12-12
Prague,Czech Republic,December  2023,8.1,5.2,6.7,2023-12-13
Prague,Czech Republic,December  2023,5.4,3.7,4.7,2023-12-14
Prague,Czech Republic,December  2023,4.9,2.5,3.5,2023-12-15
Prague,Czech Republic,December  2023,6.6,2.6,4.2,2023-12-16
Prague,Czech Republic,December  2023,6.9,2.8,4.4,2023-12-17
Prague,Czech Republic,December  2023,8.7,3.8,5.5,2023-12-18
Prague,Czech Republic,December  2023,8.2,4.2,5.9,2023-12-19
Prague,Czech Republic,December  2023,5.0,2.9,3.9,2023-12-20
Prague,Czech Republic,December  2023,7.8,3.1,5.0,2023-12-21
Prague,Czech Republic,December  2023,4.8,0.4,2.9,2023-12-22
Prague,Czech Republic,December  2023,6.6,1.1,3.9,2023-12-23
Prague,Czech Republic,December  2023,9.2,6.2,7.5,2023-12-24
Prague,Czech Republic,December  2023,9.6,8.2,9.0,2023-12-25
Prague,Czech Republic,December  2023,9.8,6.4,8.2,2023-12-26
Prague,Czech Republic,December  2023,7.4,3.5,5.5,2023-12-27
Prague,Czech Republic,December  2023,9.4,3.1,6.2,2023-12-28
Prague,Czech Republic,December  2023,9.6,7.4,8.1,2023-12-29
Prague,Czech Republic,December  2023,9.0,4.9,7.7,2023-12-30
Prague,Czech Republic,December  2023,6.2,2.9,4.3,2023-12-31
Prague,Czech Republic,January   2024,5.9,3.4,4.7,2024-01-01
Prague,Czech Republic,January   2024,7.7,2.4,4.2,2024-01-02
Prague,Czech Republic,January   2024,9.6,7.2,8.4,2024-01-03
Prague,Czech Republic,January   2024,8.0,4.8,6.5,2024-01-04
Prague,Czech Republic,January   2024,6.5,2.8,4.2,2024-01-05
Prague,Czech Republic,January   2024,5.0,2.2,3.8,2024-01-06
Prague,Czech Republic,January   2024,2.3,-5.5,-1.6,2024-01-07
Prague,Czech Republic,January   2024,-4.6,-7.6,-6.4,2024-01-08
Prague,Czech Republic,January   2024,-3.2,-7.1,-5.6,2024-01-09
Prague,Czech Republic,January   2024,0.0,-5.3,-3.3,2024-01-10
Prague,Czech Republic,January   2024,-0.2,-4.5,-2.5,2024-01-11
Prague,Czech Republic,January   2024,0.3,-2.5,-1.5,2024-01-12
Prague,Czech Republic,January   2024,1.0,-3.5,-1.4,2024-01-13
Prague,Czech Republic,January   2024,2.6,-0.4,0.8,2024-01-14
Prague,Czech Republic,January   2024,1.6,-1.0,-0.2,2024-01-15
Prague,Czech Republic,January   2024,0.1,-2.4,-1.3,2024-01-16
Prague,Czech Republic,January   2024,2.5,-2.8,-0.6,2024-01-17
Prague,Czech Republic,January   2024,7.4,-3.1,1.0,2024-01-18
Prague,Czech Republic,January   2024,-0.1,-5.1,-3.3,2024-01-19
Prague,Czech Republic,January   2024,-0.2,-6.0,-3.7,2024-01-20
Prague,Czech Republic,January   2024,0.2,-7.9,-4.2,2024-01-21
Prague,Czech Republic,January   2024,5.2,-4.0,1.1,2024-01-22
Prague,Czech Republic,January   2024,4.7,1.8,3.6,2024-01-23
Prague,Czech Republic,January   2024,10.7,2.4,7.1,2024-01-24
Prague,Czech Republic,January   2024,6.9,2.3,5.0,2024-01-25
Prague,Czech Republic,January   2024,8.2,1.8,4.8,2024-01-26
Prague,Czech Republic,January   2024,5.9,0.8,2.6,2024-01-27
Prague,Czech Republic,January   2024,6.4,0.2,2.2,2024-01-28
Prague,Czech Republic,January   2024,7.1,0.1,2.2,2024-01-29
Prague,Czech Republic,January   2024,6.3,-0.3,2.1,2024-01-30
Prague,Czech Republic,January   2024,8.0,2.6,4.4,2024-01-31
Prague,Czech Republic,February  2024,6.1,1.7,4.7,2024-02-01
Prague,Czech Republic,February  2024,5.2,0.8,2.9,2024-02-02
Prague,Czech Republic,February  2024,8.4,5.8,7.3,2024-02-03
Prague,Czech Republic,February  2024,10.2,7.7,8.8,2024-02-04
Prague,Czech Republic,February  2024,11.6,8.1,9.8,2024-02-05
Prague,Czech Republic,February  2024,8.6,7.1,7.8,2024-02-06
Prague,Czech Republic,February  2024,8.8,1.0,5.7,2024-02-07
Prague,Czech Republic,February  2024,9.8,1.3,4.4,2024-02-08
Prague,Czech Republic,February  2024,10.4,7.1,8.2,2024-02-09
Prague,Czech Republic,February  2024,10.8,6.6,8.2,2024-02-10
Prague,Czech Republic,February  2024,8.5,5.7,7.1,2024-02-11
Prague,Czech Republic,February  2024,7.4,4.5,6.2,2024-02-12
Prague,Czech Republic,February  2024,7.6,3.2,5.2,2024-02-13
Prague,Czech Republic,February  2024,6.9,2.3,4.8,2024-02-14
Prague,Czech Republic,February  2024,11.6,6.6,8.5,2024-02-15
Prague,Czech Republic,February  2024,12.2,5.2,8.2,2024-02-16
Prague,Czech Republic,February  2024,13.3,5.9,9.9,2024-02-17
Prague,Czech Republic,February  2024,10.1,3.7,6.9,2024-02-18
Prague,Czech Republic,February  2024,8.4,6.9,7.7,2024-02-19
Prague,Czech Republic,February  2024,7.7,3.7,5.9,2024-02-20
Prague,Czech Republic,February  2024,9.0,5.3,6.7,2024-02-21
Prague,Czech Republic,February  2024,10.2,6.6,7.7,2024-02-22
Prague,Czech Republic,February  2024,10.1,3.4,6.9,2024-02-23
Prague,Czech Republic,February  2024,9.5,2.3,5.6,2024-02-24
Prague,Czech Republic,February  2024,9.3,2.5,5.5,2024-02-25
Prague,Czech Republic,February  2024,7.4,2.2,5.0,2024-02-26
Prague,Czech Republic,February  2024,9.1,3.4,5.9,2024-02-27
Prague,Czech Republic,February  2024,7.4,5.2,6.1,2024-02-28
Prague,Czech Republic,February  2024,10.7,3.6,7.3,2024-02-29
Prague,Czech Republic,March     2024,12.5,5.6,9.2,2024-03-01
Prague,Czech Republic,March     2024,12.0,8.2,9.4,2024-03-02
Prague,Czech Republic,March     2024,12.2,7.4,9.3,2024-03-03
Prague,Czech Republic,March     2024,12.7,4.9,8.5,2024-03-04
Prague,Czech Republic,March     2024,9.5,5.5,7.3,2024-03-05
Prague,Czech Republic,March     2024,9.8,5.7,6.8,2024-03-06
Prague,Czech Republic,March     2024,5.3,1.7,3.6,2024-03-07
Prague,Czech Republic,March     2024,8.0,-0.1,3.9,2024-03-08
Prague,Czech Republic,March     2024,8.2,3.6,5.4,2024-03-09
Prague,Czech Republic,March     2024,12.9,3.7,8.3,2024-03-10
Prague,Czech Republic,March     2024,12.7,7.5,9.6,2024-03-11
Prague,Czech Republic,March     2024,10.8,5.6,7.9,2024-03-12
Prague,Czech Republic,March     2024,11.7,6.0,7.9,2024-03-13
Prague,Czech Republic,March     2024,11.9,5.9,8.5,2024-03-14
Prague,Czech Republic,March     2024,15.4,7.3,10.9,2024-03-15
Prague,Czech Republic,March     2024,12.3,6.7,9.6,2024-03-16
Prague,Czech Republic,March     2024,10.0,3.5,6.3,2024-03-17
Prague,Czech Republic,March     2024,9.3,2.0,5.2,2024-03-18
Prague,Czech Republic,March     2024,9.8,0.3,5.0,2024-03-19
Prague,Czech Republic,March     2024,13.7,3.6,8.8,2024-03-20
Prague,Czech Republic,March     2024,14.4,7.6,10.0,2024-03-21
Prague,Czech Republic,March     2024,13.9,5.9,9.6,2024-03-22
Prague,Czech Republic,March     2024,13.0,4.0,7.6,2024-03-23
Prague,Czech Republic,March     2024,6.9,1.9,4.1,2024-03-24
Prague,Czech Republic,March     2024,7.6,2.3,4.8,2024-03-25
Prague,Czech Republic,March     2024,13.0,1.1,7.0,2024-03-26
Prague,Czech Republic,March     2024,18.4,5.5,11.8,2024-03-27
Prague,Czech Republic,March     2024,12.6,4.6,8.7,2024-03-28
Prague,Czech Republic,March     2024,16.4,3.7,10.0,2024-03-29
Prague,Czech Republic,March     2024,21.3,8.1,14.3,2024-03-30
Prague,Czech Republic,March     2024,19.4,10.1,14.0,2024-03-31
Prague,Czech Republic,April     2024,19.8,8.1,12.3,2024-04-01
Prague,Czech Republic,April     2024,12.0,8.1,9.2,2024-04-02
Prague,Czech Republic,April     2024,11.3,6.2,8.5,2024-04-03
Prague,Czech Republic,April     2024,15.3,9.4,11.6,2024-04-04
Prague,Czech Republic,April     2024,19.2,9.0,13.6,2024-04-05
Prague,Czech Republic,April     2024,22.8,13.1,16.6,2024-04-06
Prague,Czech Republic,April     2024,26.4,12.1,18.6,2024-04-07
Prague,Czech Republic,April     2024,26.0,14.4,19.4,2024-04-08
Prague,Czech Republic,April     2024,24.1,10.4,16.5,2024-04-09
Prague,Czech Republic,April     2024,13.7,7.6,10.2,2024-04-10
Prague,Czech Republic,April     2024,17.5,5.8,11.6,2024-04-11
Prague,Czech Republic,April     2024,19.3,8.5,14.2,2024-04-12
Prague,Czech Republic,April     2024,21.7,10.3,15.9,2024-04-13
Prague,Czech Republic,April     2024,20.7,10.1,15.2,2024-04-14
Prague,Czech Republic,April     2024,15.4,6.0,12.1,2024-04-15
Prague,Czech Republic,April     2024,10.7,4.1,6.6,2024-04-16
Rome,Italy,April     2023,15.5,9.3,12.3,2023-04-18
Rome,Italy,April     2023,16.4,8.9,12.6,2023-04-19
Rome,Italy,April     2023,18.7,9.4,13.6,2023-04-20
Rome,Italy,April     2023,21.4,9.3,15.2,2023-04-21
Rome,Italy,April     2023,22.4,9.8,15.8,2023-04-22
Rome,Italy,April     2023,21.5,11.6,16.1,2023-04-23
Rome,Italy,April     2023,19.4,11.9,15.1,2023-04-24
Rome,Italy,April     2023,19.8,10.3,15.0,2023-04-25
Rome,Italy,April     2023,21.9,9.3,14.7,2023-04-26
Rome,Italy,April     2023,21.9,9.5,15.4,2023-04-27
Rome,Italy,April     2023,21.7,9.9,15.7,2023-04-28
Rome,Italy,April     2023,22.0,12.7,16.8,2023-04-29
Rome,Italy,April     2023,18.3,13.3,15.3,2023-04-30
Rome,Italy,May       2023,16.7,14.0,15.2,2023-05-01
Rome,Italy,May       2023,20.1,13.3,15.9,2023-05-02
Rome,Italy,May       2023,21.1,12.5,15.9,2023-05-03
Rome,Italy,May       2023,22.5,11.3,16.7,2023-05-04
Rome,Italy,May       2023,24.6,11.9,17.8,2023-05-05
Rome,Italy,May       2023,24.7,12.8,18.2,2023-05-06
Rome,Italy,May       2023,24.4,13.1,18.3,2023-05-07
Rome,Italy,May       2023,19.6,13.6,16.3,2023-05-08
Rome,Italy,May       2023,23.7,13.0,17.7,2023-05-09
Rome,Italy,May       2023,17.0,14.0,15.4,2023-05-10
Rome,Italy,May       2023,20.0,12.0,15.7,2023-05-11
Rome,Italy,May       2023,20.1,12.1,15.8,2023-05-12
Rome,Italy,May       2023,17.2,12.3,14.5,2023-05-13
Rome,Italy,May       2023,18.3,12.9,15.3,2023-05-14
Rome,Italy,May       2023,19.0,10.8,14.8,2023-05-15
Rome,Italy,May       2023,18.6,11.7,14.7,2023-05-16
Rome,Italy,May       2023,18.9,12.5,15.7,2023-05-17
Rome,Italy,May       2023,19.6,12.5,16.2,2023-05-18
Rome,Italy,May       2023,23.0,13.1,18.0,2023-05-19
Rome,Italy,May       2023,21.6,14.3,17.2,2023-05-20
Rome,Italy,May       2023,23.3,14.8,18.2,2023-05-21
Rome,Italy,May       2023,24.7,14.0,18.8,2023-05-22
Rome,Italy,May       2023,24.5,13.6,19.1,2023-05-23
Rome,Italy,May       2023,25.9,14.0,19.8,2023-05-24
Rome,Italy,May       2023,27.7,15.0,20.4,2023-05-25
Rome,Italy,May       2023,28.7,14.8,21.6,2023-05-26
Rome,Italy,May       2023,28.4,15.8,21.8,2023-05-27
Rome,Italy,May       2023,26.6,15.5,21.3,2023-05-28
Rome,Italy,May       2023,26.1,16.5,20.8,2023-05-29
Rome,Italy,May       2023,26.0,15.4,20.5,2023-05-30
Rome,Italy,May       2023,26.2,15.1,20.3,2023-05-31
Rome,Italy,June      2023,26.1,15.0,20.7,2023-06-01
Rome,Italy,June      2023,26.9,15.3,21.0,2023-06-02
Rome,Italy,June      2023,27.0,16.1,21.2,2023-06-03
Rome,Italy,June      2023,26.4,15.7,21.0,2023-06-04
Rome,Italy,June      2023,23.8,17.3,20.5,2023-06-05
Rome,Italy,June      2023,24.5,16.7,20.9,2023-06-06
Rome,Italy,June      2023,26.9,15.5,21.1,2023-06-07
Rome,Italy,June      2023,27.2,17.0,21.8,2023-06-08
Rome,Italy,June      2023,27.5,17.4,22.1,2023-06-09
Rome,Italy,June      2023,24.3,19.5,21.4,2023-06-10
Rome,Italy,June      2023,27.0,18.0,22.2,2023-06-11
Rome,Italy,June      2023,28.8,18.8,23.3,2023-06-12
Rome,Italy,June      2023,26.3,18.0,22.0,2023-06-13
Rome,Italy,June      2023,25.2,18.0,20.8,2023-06-14
Rome,Italy,June      2023,26.3,17.2,21.3,2023-06-15
Rome,Italy,June      2023,28.4,16.8,22.4,2023-06-16
Rome,Italy,June      2023,30.0,17.3,23.3,2023-06-17
Rome,Italy,June      2023,30.1,17.2,23.9,2023-06-18
Rome,Italy,June      2023,31.1,18.1,24.5,2023-06-19
Rome,Italy,June      2023,31.4,18.4,25.0,2023-06-20
Rome,Italy,June      2023,33.7,19.6,26.6,2023-06-21
